ISO,intervention,value
CAN,NC_mstPreventBldPrsr140lt20,5.0
CAN,NC_mstPreventCholest8lt20,5.0
CAN,NC_mstPreventCholest8lt20,5.0
CAN,NC_mstPreventCholest6lt20,5.0
CAN,NC_mstPreventCholest6lt20,5.0
CAN,NC_mstPreventNonDiabTRlt10,5.0
CAN,NC_mstPreventNonDiabTRlt10,0.0
CAN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
CAN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
CAN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
CAN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
CAN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
CAN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
CAN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
CAN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
CAN,NC_mstPreventNonDiabSBPgt130,5.0
CAN,NC_mstPreventNonDiabSBPgt130,5.0
CAN,NC_mstPreventDiabSBPgt140,5.0
CAN,NC_mstPreventDiabSBPgt140,5.0
CAN,NC_mstPreventNonDiabSBPgt140,5.0
CAN,NC_mstPreventNonDiabSBPgt140,5.0
CAN,NC_mstPreventDiabSBPgt130,5.0
CAN,NC_mstPreventDiabSBPgt130,5.0
CAN,NC_mstPreventDiabStatinsAgegt40,5.0
CAN,NC_mstPreventDiabStatinsAgegt40,5.0
CAN,NC_mstACEinhibitors,5.0
CAN,NC_mstACEinhibitors,5.0
CAN,NC_mstPreventBldPrsr160lt30,5.0
CAN,NC_mstPreventBldPrsr160lt30,5.0
CAN,NC_mstPreventBldPrsr140lt30,5.0
CAN,NC_mstPreventBldPrsr140lt30,5.0
CAN,NC_mstPreventCholest8lt30,5.0
CAN,NC_mstPreventCholest8lt30,5.0
CAN,NC_mstPreventCholest6lt30,5.0
CAN,NC_mstPreventCholest6lt30,5.0
CAN,NC_mstPreventTR20,5.0
CAN,NC_mstPreventTR20,5.0
CAN,NC_mstPreventBldPrsr160lt20,5.0
CAN,NC_mstPreventBldPrsr160lt20,5.0
CAN,NC_mstPreventBldPrsr140lt20,5.0
CAN,NC_mstPreventBldPrsr140lt20,5.0
CAN,NC_mstPreventCholest8lt20,5.0
CAN,NC_mstPreventCholest8lt20,5.0
CAN,NC_mstPreventCholest6lt20,5.0
CAN,NC_mstPreventCholest6lt20,5.0
CAN,NC_mstPreventNonDiabTRlt10,5.0
CAN,NC_mstPreventNonDiabTRlt10,0.0
CAN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
CAN,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
CAN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
CAN,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
CAN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
CAN,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
CAN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
CAN,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
CAN,NC_mstPreventNonDiabSBPgt130,5.0
CAN,NC_mstPreventNonDiabSBPgt130,5.0
CAN,NC_mstPreventDiabSBPgt140,5.0
CAN,NC_mstPreventDiabSBPgt140,5.0
CAN,NC_mstPreventNonDiabSBPgt140,5.0
CAN,NC_mstPreventNonDiabSBPgt140,5.0
CAN,NC_mstPreventDiabSBPgt130,5.0
CAN,NC_mstPreventDiabSBPgt130,5.0
CAN,NC_mstPreventDiabStatinsAgegt40,5.0
CAN,NC_mstPreventDiabStatinsAgegt40,5.0
FRA,NC_mstARF_PrimaryPrevention,10.0
FRA,NC_mstARF_SecondaryPrevention,10.0
FRA,NC_mstARF_SecondaryPrevention,10.0
FRA,NC_mstRHD_ValveSurgery,10.0
FRA,NC_mstARF_PrimaryPrevention,12.0
FRA,NC_mstARF_SecondaryPrevention,12.0
FRA,NC_mstARF_SecondaryPrevention,12.0
FRA,NC_mstRHD_ValveSurgery,10.0
FRA,NC_mstTreatPostAcuteIHDComb,5.0
FRA,NC_mstTreatPostAcuteStrokeComb,5.0
FRA,NC_mstEliminateTransFats,5.0
FRA,NC_mstEliminateTransFats,5.0
FRA,NC_mstAspirin,5.0
FRA,NC_mstAspirin,5.0
FRA,NC_mstAspirinAspirinAndTrombolysis,5.0
FRA,NC_mstAspirinAspirinAndTrombolysis,5.0
FRA,NC_mstAspirinAndClopidro,5.0
FRA,NC_mstAspirinAndClopidro,5.0
FRA,NC_mstPCIAndAspirinAndClopidro,5.0
FRA,NC_mstPCIAndAspirinAndClopidro,5.0
FRA,NC_mstTreatMechanicalTrombStroke,5.0
FRA,NC_mstTreatMechanicalTrombStroke,5.0
FRA,NC_mstTreatIntravTrombStroke,5.0
FRA,NC_mstTreatIntravTrombStroke,5.0
FRA,NC_mstTreatStrokeAcuteAspirin,5.0
FRA,NC_mstMaxInterv,5.0
FRA,NC_mstTreatPostAcuteIHDComb,5.0
FRA,NC_mstTreatPostAcuteStrokeComb,5.0
FRA,NC_mstEliminateTransFats,5.0
FRA,NC_mstEliminateTransFats,5.0
FRA,NC_mstAspirin,5.0
FRA,NC_mstAspirin,5.0
FRA,NC_mstAspirinAspirinAndTrombolysis,5.0
FRA,NC_mstAspirinAspirinAndTrombolysis,5.0
FRA,NC_mstAspirinAndClopidro,5.0
FRA,NC_mstAspirinAndClopidro,5.0
FRA,NC_mstPCIAndAspirinAndClopidro,5.0
FRA,NC_mstPCIAndAspirinAndClopidro,5.0
FRA,NC_mstTreatMechanicalTrombStroke,5.0
FRA,NC_mstTreatMechanicalTrombStroke,5.0
FRA,NC_mstTreatIntravTrombStroke,5.0
FRA,NC_mstTreatIntravTrombStroke,5.0
FRA,NC_mstTreatStrokeAcuteAspirin,5.0
FRA,NC_mstMaxInterv,5.0
FRA,NC_mstStdGlycControl,20.0
FRA,NC_mstStdGlycControl,20.0
FRA,NC_mstStdGlycControl,20.0
FRA,NC_mstIntsvGlycControl,5.0
FRA,NC_mstIntsvGlycControl,5.0
FRA,NC_mstIntsvGlycControl,20.0
FRA,NC_mstRetinopathyScrn,10.0
FRA,NC_mstNeuropathyScr,10.0
FRA,NC_mstNephropathyScr,10.0
FRA,NC_mstStdGlycControl,20.0
FRA,NC_mstStdGlycControl,20.0
FRA,NC_mstStdGlycControl,20.0
FRA,NC_mstIntsvGlycControl,5.0
FRA,NC_mstIntsvGlycControl,5.0
FRA,NC_mstIntsvGlycControl,20.0
FRA,NC_mstRetinopathyScrn,10.0
FRA,NC_mstNeuropathyScr,10.0
FRA,NC_mstNephropathyScr,10.0
FRA,NC_mstAntiDeprIntensPsychNEW,5.0
FRA,NC_mstAntiDeprIntensPsychNEW,5.0
FRA,NC_mstAntiDeprIntensPsychNEW,5.0
FRA,NC_mstAntiDeprIntensPsychREC,1.0
FRA,NC_mstAntiDeprIntensPsychREC,1.0
FRA,NC_mstAntiDeprIntensPsychREC,1.0
FRA,NC_mstAntiDepBasicPsychMild,5.0
FRA,NC_mstAntiDepBasicPsychMild,5.0
FRA,NC_mstAntiDepBasicPsychModerate,10.0
FRA,NC_mstAntiDepBasicPsychModerate,10.0
FRA,NC_mstAntiDepInten,5.0
FRA,NC_mstAntiDepInten,5.0
FRA,NC_mstAntiDeprIntensPsychNEW,5.0
FRA,NC_mstAntiDeprIntensPsychNEW,5.0
FRA,NC_mstAntiDeprIntensPsychNEW,5.0
FRA,NC_mstAntiDeprIntensPsychREC,1.0
FRA,NC_mstAntiDeprIntensPsychREC,1.0
FRA,NC_mstAntiDeprIntensPsychREC,1.0
FRA,NC_mstAntiDepBasicPsychMild,5.0
FRA,NC_mstAntiDepBasicPsychMild,5.0
FRA,NC_mstAntiDepBasicPsychModerate,10.0
FRA,NC_mstAntiDepBasicPsychModerate,10.0
FRA,NC_mstAntiDepInten,5.0
FRA,NC_mstAntiDepInten,5.0
FRA,NC_mstPerinatalPsySoc,10.0
FRA,NC_mstPerinatalPsySoc,10.0
FRA,NC_mstAntiDepBasicPsychMild,5.0
FRA,NC_mstAntiDepBasicPsychMild,5.0
FRA,NC_mstAntiDepBasicPsychModerate,10.0
FRA,NC_mstAntiDepBasicPsychModerate,10.0
FRA,NC_mstAntiDepInten,5.0
FRA,NC_mstAntiDepInten,5.0
FRA,NC_mstAntiDepBasicPsychMild,5.0
FRA,NC_mstAntiDepBasicPsychMild,5.0
FRA,NC_mstAntiDepBasicPsychModerate,10.0
FRA,NC_mstAntiDepBasicPsychModerate,10.0
FRA,NC_mstAntiDepInten,5.0
FRA,NC_mstAntiDepInten,5.0
FRA,NC_mstAntiPsychBasic,20.0
FRA,NC_mstAntiPsychInten,5.0
FRA,NC_mstAntiPsychBasic,20.0
FRA,NC_mstAntiPsychInten,5.0
FRA,NC_mstMoodStableBasicPsych,20.0
FRA,NC_mstMoodStableIntensivePsych,5.0
FRA,NC_mstMoodStableIntensivePsych,5.0
FRA,NC_mstMoodStableBasicPsych,20.0
FRA,NC_mstMoodStableIntensivePsych,5.0
FRA,NC_mstMoodStableIntensivePsych,5.0
FRA,NC_mstAntiEpiBasic,40.0
FRA,NC_mstAntiEpiBasic,40.0
FRA,NC_mstAntiEpiBasic,40.0
FRA,NC_mstAntiEpiBasic,40.0
FRA,NC_mstAlcAssess,5.0
FRA,NC_mstAlcWithdrawl,5.0
FRA,NC_mstAlcRelapsePrevnt,5.0
FRA,NC_mstAlcAssess,5.0
FRA,NC_mstAlcWithdrawl,5.0
FRA,NC_mstAlcRelapsePrevnt,5.0
FRA,NC_mstFamPsychoEdu,5.0
FRA,NC_mstFamPsychoEdu,5.0
FRA,NC_mstFamPsychoEdu,5.0
FRA,NC_mstMethylphenidateMed,5.0
FRA,NC_mstFamPsychoEdu,5.0
FRA,NC_mstMethylphenidateMed,5.0
FRA,NC_mstLowDoseOralTheophylline,72.0
FRA,NC_mstIpratropiumInhaler,72.0
FRA,NC_mstSmokingCessation,72.0
FRA,NC_mstSmokingCessation,72.0
FRA,NC_mstInhaledSalbutamol,72.0
FRA,NC_mstAntibiotics,5.0
FRA,NC_mstOralPrednisolone,72.0
FRA,NC_mstOxygenConcentration24to28,72.0
FRA,NC_mstOxygenConcentration24to28,72.0
FRA,NC_mstLowDoseOralTheophylline,72.0
FRA,NC_mstIpratropiumInhaler,72.0
FRA,NC_mstSmokingCessation,72.0
FRA,NC_mstSmokingCessation,72.0
FRA,NC_mstInhaledSalbutamol,72.0
FRA,NC_mstAntibiotics,5.0
FRA,NC_mstOralPrednisolone,72.0
FRA,NC_mstOxygenConcentration24to28,72.0
FRA,NC_mstOxygenConcentration24to28,72.0
FRA,NC_mstTheopPlusBeclom,95.0
FRA,NC_mstOralPrednisTheopPlusBeclom,95.0
FRA,NC_mstInhaleShortactingBeta,95.0
FRA,NC_mstLowDoseBeclom,36.0
FRA,NC_mstLowDoseBeclom,36.0
FRA,NC_mstHighDoseBeclom,95.0
FRA,NC_mstAsthmaOralPrednisolone,5.0
FRA,NC_mstTheopPlusBeclom,95.0
FRA,NC_mstOralPrednisTheopPlusBeclom,95.0
FRA,NC_mstInhaleShortactingBeta,95.0
FRA,NC_mstLowDoseBeclom,36.0
FRA,NC_mstLowDoseBeclom,36.0
FRA,NC_mstHighDoseBeclom,95.0
FRA,NC_mstAsthmaOralPrednisolone,5.0
FRA,NC_mstACEinhibitors,5.0
FRA,NC_mstACEinhibitors,5.0
FRA,NC_mstPreventBldPrsr160lt30,5.0
FRA,NC_mstPreventBldPrsr160lt30,5.0
FRA,NC_mstPreventBldPrsr140lt30,5.0
FRA,NC_mstPreventBldPrsr140lt30,5.0
FRA,NC_mstPreventCholest8lt30,5.0
FRA,NC_mstPreventCholest8lt30,5.0
FRA,NC_mstPreventCholest6lt30,5.0
FRA,NC_mstPreventCholest6lt30,5.0
FRA,NC_mstPreventTR20,5.0
FRA,NC_mstPreventTR20,5.0
FRA,NC_mstPreventBldPrsr160lt20,5.0
FRA,NC_mstPreventBldPrsr160lt20,5.0
FRA,NC_mstPreventBldPrsr140lt20,5.0
FRA,NC_mstPreventBldPrsr140lt20,5.0
FRA,NC_mstPreventCholest8lt20,5.0
FRA,NC_mstPreventCholest8lt20,5.0
FRA,NC_mstPreventCholest6lt20,5.0
FRA,NC_mstPreventCholest6lt20,5.0
FRA,NC_mstPreventNonDiabTRlt10,5.0
FRA,NC_mstPreventNonDiabTRlt10,0.0
FRA,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
FRA,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
FRA,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
FRA,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
FRA,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
FRA,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
FRA,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
FRA,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
FRA,NC_mstPreventNonDiabSBPgt130,5.0
FRA,NC_mstPreventNonDiabSBPgt130,5.0
FRA,NC_mstPreventDiabSBPgt140,5.0
FRA,NC_mstPreventDiabSBPgt140,5.0
FRA,NC_mstPreventNonDiabSBPgt140,5.0
FRA,NC_mstPreventNonDiabSBPgt140,5.0
FRA,NC_mstPreventDiabSBPgt130,5.0
FRA,NC_mstPreventDiabSBPgt130,5.0
FRA,NC_mstPreventDiabStatinsAgegt40,5.0
FRA,NC_mstPreventDiabStatinsAgegt40,5.0
FRA,NC_mstACEinhibitors,5.0
FRA,NC_mstACEinhibitors,5.0
FRA,NC_mstPreventBldPrsr160lt30,5.0
FRA,NC_mstPreventBldPrsr160lt30,5.0
FRA,NC_mstPreventBldPrsr140lt30,5.0
FRA,NC_mstPreventBldPrsr140lt30,5.0
FRA,NC_mstPreventCholest8lt30,5.0
FRA,NC_mstPreventCholest8lt30,5.0
FRA,NC_mstPreventCholest6lt30,5.0
FRA,NC_mstPreventCholest6lt30,5.0
FRA,NC_mstPreventTR20,5.0
FRA,NC_mstPreventTR20,5.0
FRA,NC_mstPreventBldPrsr160lt20,5.0
FRA,NC_mstPreventBldPrsr160lt20,5.0
FRA,NC_mstPreventBldPrsr140lt20,5.0
FRA,NC_mstPreventBldPrsr140lt20,5.0
FRA,NC_mstPreventCholest8lt20,5.0
FRA,NC_mstPreventCholest8lt20,5.0
FRA,NC_mstPreventCholest6lt20,5.0
FRA,NC_mstPreventCholest6lt20,5.0
FRA,NC_mstPreventNonDiabTRlt10,5.0
FRA,NC_mstPreventNonDiabTRlt10,0.0
FRA,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
FRA,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
FRA,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
FRA,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
FRA,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
FRA,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
FRA,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
FRA,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
FRA,NC_mstPreventNonDiabSBPgt130,5.0
FRA,NC_mstPreventNonDiabSBPgt130,5.0
FRA,NC_mstPreventDiabSBPgt140,5.0
FRA,NC_mstPreventDiabSBPgt140,5.0
FRA,NC_mstPreventNonDiabSBPgt140,5.0
FRA,NC_mstPreventNonDiabSBPgt140,5.0
FRA,NC_mstPreventDiabSBPgt130,5.0
FRA,NC_mstPreventDiabSBPgt130,5.0
FRA,NC_mstPreventDiabStatinsAgegt40,5.0
FRA,NC_mstPreventDiabStatinsAgegt40,5.0
ERI,NC_mstARF_PrimaryPrevention,10.0
ERI,NC_mstARF_SecondaryPrevention,10.0
ERI,NC_mstARF_SecondaryPrevention,10.0
ERI,NC_mstRHD_ValveSurgery,10.0
ERI,NC_mstARF_PrimaryPrevention,12.0
ERI,NC_mstARF_SecondaryPrevention,12.0
ERI,NC_mstARF_SecondaryPrevention,12.0
ERI,NC_mstRHD_ValveSurgery,10.0
ERI,NC_mstTreatPostAcuteIHDComb,5.0
ERI,NC_mstTreatPostAcuteStrokeComb,5.0
ERI,NC_mstEliminateTransFats,5.0
ERI,NC_mstEliminateTransFats,5.0
ERI,NC_mstAspirin,5.0
ERI,NC_mstAspirin,5.0
ERI,NC_mstAspirinAspirinAndTrombolysis,5.0
ERI,NC_mstAspirinAspirinAndTrombolysis,5.0
ERI,NC_mstAspirinAndClopidro,5.0
ERI,NC_mstAspirinAndClopidro,5.0
ERI,NC_mstPCIAndAspirinAndClopidro,5.0
ERI,NC_mstPCIAndAspirinAndClopidro,5.0
ERI,NC_mstTreatMechanicalTrombStroke,5.0
ERI,NC_mstTreatMechanicalTrombStroke,5.0
ERI,NC_mstTreatIntravTrombStroke,5.0
ERI,NC_mstTreatIntravTrombStroke,5.0
ERI,NC_mstTreatStrokeAcuteAspirin,5.0
ERI,NC_mstMaxInterv,5.0
ERI,NC_mstTreatPostAcuteIHDComb,5.0
ERI,NC_mstTreatPostAcuteStrokeComb,5.0
ERI,NC_mstEliminateTransFats,5.0
ERI,NC_mstEliminateTransFats,5.0
ERI,NC_mstAspirin,5.0
ERI,NC_mstAspirin,5.0
ERI,NC_mstAspirinAspirinAndTrombolysis,5.0
ERI,NC_mstAspirinAspirinAndTrombolysis,5.0
ERI,NC_mstAspirinAndClopidro,5.0
ERI,NC_mstAspirinAndClopidro,5.0
ERI,NC_mstPCIAndAspirinAndClopidro,5.0
ERI,NC_mstPCIAndAspirinAndClopidro,5.0
ERI,NC_mstTreatMechanicalTrombStroke,5.0
ERI,NC_mstTreatMechanicalTrombStroke,5.0
ERI,NC_mstTreatIntravTrombStroke,5.0
ERI,NC_mstTreatIntravTrombStroke,5.0
ERI,NC_mstTreatStrokeAcuteAspirin,5.0
ERI,NC_mstMaxInterv,5.0
ERI,NC_mstStdGlycControl,20.0
ERI,NC_mstStdGlycControl,20.0
ERI,NC_mstStdGlycControl,20.0
ERI,NC_mstIntsvGlycControl,5.0
ERI,NC_mstIntsvGlycControl,5.0
ERI,NC_mstIntsvGlycControl,20.0
ERI,NC_mstRetinopathyScrn,10.0
ERI,NC_mstNeuropathyScr,10.0
ERI,NC_mstNephropathyScr,10.0
ERI,NC_mstStdGlycControl,20.0
ERI,NC_mstStdGlycControl,20.0
ERI,NC_mstStdGlycControl,20.0
ERI,NC_mstIntsvGlycControl,5.0
ERI,NC_mstIntsvGlycControl,5.0
ERI,NC_mstIntsvGlycControl,20.0
ERI,NC_mstRetinopathyScrn,10.0
ERI,NC_mstNeuropathyScr,10.0
ERI,NC_mstNephropathyScr,10.0
ERI,NC_mstPalliativeCareExtensive,0.0
ERI,NC_mstTreatPalExtensive,0.0
ERI,NC_mstTreatPalExtensive,0.0
ERI,NC_mstScreenMammogr2,0.0
ERI,NC_mstScreenMammogr2,0.0
ERI,NC_mstScreenMammogr2,0.0
ERI,NC_mstScreenMammogr2,0.0
ERI,NC_mstTreatmentStage1,100.0
ERI,NC_mstTreatmentStage1,100.0
ERI,NC_mstTreatmentStage2,100.0
ERI,NC_mstTreatmentStage2,100.0
ERI,NC_mstTreatmentStage3,100.0
ERI,NC_mstTreatmentStage3,100.0
ERI,NC_mstTreatmentStage4,100.0
ERI,NC_mstTreatmentStage4,100.0
ERI,NC_mstTrastuzamabStage0,100.0
ERI,NC_mstTrastuzamabStage1,100.0
ERI,NC_mstTrastuzamabStage2,100.0
ERI,NC_mstTrastuzamabStage3,100.0
ERI,NC_mstPalliativeCareBasic,0.0
ERI,NC_mstTreatPalBasic,0.0
ERI,NC_mstTreatPalBasic,0.0
ERI,NC_mstScreenMammogr1,0.0
ERI,NC_mstScreenMammogr1,0.0
ERI,NC_mstScreenMammogr1,0.0
ERI,NC_mstScreenMammogr1,0.0
ERI,NC_mstScreeningClinclExam,0.0
ERI,NC_mstScreeningClinclExam,0.0
ERI,NC_mstScreeningClinclExam,0.0
ERI,NC_mstScreeningClinclExam,0.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstVMMC,10.0
ERI,NC_mstPalliativeCareExtensive,0.0
ERI,NC_mstTreatPalExtensive,0.0
ERI,NC_mstTreatPalExtensive,0.0
ERI,NC_mstTreatmentStage1,100.0
ERI,NC_mstTreatmentStage1,100.0
ERI,NC_mstTreatmentStage2,100.0
ERI,NC_mstTreatmentStage2,100.0
ERI,NC_mstTreatmentStage3,100.0
ERI,NC_mstTreatmentStage3,100.0
ERI,NC_mstTreatmentStage4,100.0
ERI,NC_mstTreatmentStage4,100.0
ERI,NC_mstTreatmentStage5,100.0
ERI,NC_mstTreatmentStage5,100.0
ERI,NC_mstPalliativeCareBasic,0.0
ERI,NC_mstTreatPalBasic,0.0
ERI,NC_mstTreatPalBasic,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstPAPSmear,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstHPV_DNA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstVIA,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstPAPSmearP_HPV,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstHPV_VIA,0.0
ERI,NC_mstVaccination,0.0
ERI,NC_mstPalliativeCareExtensive,100.0
ERI,NC_mstTreatPalExtensive,100.0
ERI,NC_mstTreatPalExtensive,100.0
ERI,NC_mstTreatmentStage1,100.0
ERI,NC_mstTreatmentStage1,100.0
ERI,NC_mstTreatmentStage2,100.0
ERI,NC_mstTreatmentStage2,100.0
ERI,NC_mstTreatmentStage3,100.0
ERI,NC_mstTreatmentStage3,100.0
ERI,NC_mstTreatmentStage4,100.0
ERI,NC_mstTreatmentStage4,100.0
ERI,NC_mstPalliativeCareBasic,100.0
ERI,NC_mstTreatPalBasic,100.0
ERI,NC_mstTreatPalBasic,100.0
ERI,NC_mstFOBT,0.0
ERI,NC_mstFOBT,0.0
ERI,NC_mstFOBT,0.0
ERI,NC_mstSigmoidoscopy,0.0
ERI,NC_mstSigmoidoscopy,0.0
ERI,NC_mstSigmoidoscopy,0.0
ERI,NC_mstColonoscopy,0.0
ERI,NC_mstColonoscopy,0.0
ERI,NC_mstColonoscopy,0.0
ERI,NC_mstPalliativeCareExtensive,0.0
ERI,NC_mstTreatPalExtensive,0.0
ERI,NC_mstTreatPalExtensive,0.0
ERI,NC_mstTreatmentStage1,100.0
ERI,NC_mstTreatmentStage1,100.0
ERI,NC_mstTreatmentStage2,100.0
ERI,NC_mstTreatmentStage2,100.0
ERI,NC_mstTreatmentStage3,100.0
ERI,NC_mstTreatmentStage3,100.0
ERI,NC_mstTreatmentStage4,100.0
ERI,NC_mstTreatmentStage4,100.0
ERI,NC_mstPalliativeCareBasic,0.0
ERI,NC_mstTreatPalBasic,0.0
ERI,NC_mstTreatPalBasic,0.0
ERI,NC_mstFOBT,0.0
ERI,NC_mstFOBT,0.0
ERI,NC_mstFOBT,0.0
ERI,NC_mstSigmoidoscopy,0.0
ERI,NC_mstSigmoidoscopy,0.0
ERI,NC_mstSigmoidoscopy,0.0
ERI,NC_mstColonoscopy,0.0
ERI,NC_mstColonoscopy,0.0
ERI,NC_mstColonoscopy,0.0
ERI,NC_mstAntiDeprIntensPsychNEW,5.0
ERI,NC_mstAntiDeprIntensPsychNEW,5.0
ERI,NC_mstAntiDeprIntensPsychNEW,5.0
ERI,NC_mstAntiDeprIntensPsychREC,1.0
ERI,NC_mstAntiDeprIntensPsychREC,1.0
ERI,NC_mstAntiDeprIntensPsychREC,1.0
ERI,NC_mstAntiDepBasicPsychMild,5.0
ERI,NC_mstAntiDepBasicPsychMild,5.0
ERI,NC_mstAntiDepBasicPsychModerate,10.0
ERI,NC_mstAntiDepBasicPsychModerate,10.0
ERI,NC_mstAntiDepInten,5.0
ERI,NC_mstAntiDepInten,5.0
ERI,NC_mstAntiDeprIntensPsychNEW,5.0
ERI,NC_mstAntiDeprIntensPsychNEW,5.0
ERI,NC_mstAntiDeprIntensPsychNEW,5.0
ERI,NC_mstAntiDeprIntensPsychREC,1.0
ERI,NC_mstAntiDeprIntensPsychREC,1.0
ERI,NC_mstAntiDeprIntensPsychREC,1.0
ERI,NC_mstAntiDepBasicPsychMild,5.0
ERI,NC_mstAntiDepBasicPsychMild,5.0
ERI,NC_mstAntiDepBasicPsychModerate,10.0
ERI,NC_mstAntiDepBasicPsychModerate,10.0
ERI,NC_mstAntiDepInten,5.0
ERI,NC_mstAntiDepInten,5.0
ERI,NC_mstPerinatalPsySoc,10.0
ERI,NC_mstPerinatalPsySoc,10.0
ERI,NC_mstAntiDepBasicPsychMild,5.0
ERI,NC_mstAntiDepBasicPsychMild,5.0
ERI,NC_mstAntiDepBasicPsychModerate,10.0
ERI,NC_mstAntiDepBasicPsychModerate,10.0
ERI,NC_mstAntiDepInten,5.0
ERI,NC_mstAntiDepInten,5.0
ERI,NC_mstAntiDepBasicPsychMild,5.0
ERI,NC_mstAntiDepBasicPsychMild,5.0
ERI,NC_mstAntiDepBasicPsychModerate,10.0
ERI,NC_mstAntiDepBasicPsychModerate,10.0
ERI,NC_mstAntiDepInten,5.0
ERI,NC_mstAntiDepInten,5.0
ERI,NC_mstAntiPsychBasic,20.0
ERI,NC_mstAntiPsychInten,5.0
ERI,NC_mstAntiPsychBasic,20.0
ERI,NC_mstAntiPsychInten,5.0
ERI,NC_mstMoodStableBasicPsych,20.0
ERI,NC_mstMoodStableIntensivePsych,5.0
ERI,NC_mstMoodStableIntensivePsych,5.0
ERI,NC_mstMoodStableBasicPsych,20.0
ERI,NC_mstMoodStableIntensivePsych,5.0
ERI,NC_mstMoodStableIntensivePsych,5.0
